match_weight,match_probability,unique_id_l,unique_id_r,name_norm_l,name_norm_r,gamma_name_norm,bf_name_norm,pan_clean_l,pan_clean_r,gamma_pan_clean,bf_pan_clean,gstin_clean_l,gstin_clean_r,gamma_gstin_clean,bf_gstin_clean,addr_norm_l,addr_norm_r,gamma_addr_norm,bf_addr_norm,pin_code_l,pin_code_r,gamma_pin_code,bf_pin_code,match_key
4.980177594729393,0.9692906116503894,ESCOM/560100/000745,KR/BN/00745/000,garments limited mahalaxmi,garments limited mahalaxmi,3,936.1370152025103,BVUFG4834W,BVUFG4834W,1,917.2573170641534,,,-1,1.0,"factory road, bommanahalli, bangalore, 560100","761 2, factory road, bommanahalli, bangalore, bangalore",0,0.19333948163414924,560100,560100,1,1.901026871008641,0
4.980177594729393,0.9692906116503894,BBMP/560058/0722,KR/BN/00722/000,fabrics lakshmi traders,fabrics lakshmi traders,3,936.1370152025103,VNRAX3973E,VNRAX3973E,1,917.2573170641534,,29VNRAX3973E3ZT,-1,1.0,"411 2, industrial road, bel road, bangalore, bangalore","industrial road, bel road, bangalore, 560058",0,0.19333948163414924,560058,560058,1,1.901026871008641,0
4.980177594729393,0.9692906116503894,ESCOM/560100/000670,KR/BN/00670/000,company electronics new,company electronics new,3,936.1370152025103,MNTAF9846A,MNTAF9846A,1,917.2573170641534,29MNTAF9846A3ZU,,-1,1.0,"cross road, hosur road, bangalore, bangalore","588 8, cross road, hosur road, bangalore, 560100",0,0.19333948163414924,560100,560100,1,1.901026871008641,0
4.980177594729393,0.9692906116503894,ESCOM/560058/000643,KR/BN/00643/000,manufacturers new valves,manufacturers new valves,3,936.1370152025103,HBLPF4516D,HBLPF4516D,1,917.2573170641534,29HBLPF4516D2Z5,,-1,1.0,"42 7, ring road, bel road, bangalore, 560058","ring road, bel road, bangalore, bangalore",0,0.19333948163414924,560058,560058,1,1.901026871008641,0
4.980177594729393,0.9692906116503894,ESCOM/560100/000588,KR/BN/00588/000,manufacturers plastics shree,manufacturers plastics shree,3,936.1370152025103,PVZPZ4431N,PVZPZ4431N,1,917.2573170641534,29PVZPZ4431N2Z4,,-1,1.0,"ring road, bommanahalli, bangalore, bangalore","615 8, ring road, bommanahalli, bangalore, 560100",0,0.19333948163414924,560100,560100,1,1.901026871008641,0
4.980177594729393,0.9692906116503894,BBMP/560058/0597,KR/BN/00597/000,international paper srinivasa,international paper srinivasa,3,936.1370152025103,AHDHG0164L,AHDHG0164L,1,917.2573170641534,,29AHDHG0164L5ZV,-1,1.0,"cross road, bel road, bangalore, bangalore","618 7, cross road, bel road, bangalore, 560058",0,0.19333948163414924,560058,560058,1,1.901026871008641,0
4.980177594729393,0.9692906116503894,KAR/FACT/560058/0592,KR/BN/00592/000,factory ks pipes,factory ks pipes,3,936.1370152025103,RAAPP0748P,RAAPP0748P,1,917.2573170641534,29RAAPP0748P9ZG,,-1,1.0,"3rd main, yeshwanthpur, bangalore, bangalore","382 2, 3rd main, yeshwanthpur, bangalore, 560058",0,0.19333948163414924,560058,560058,1,1.901026871008641,0
4.980177594729393,0.9692906116503894,KAR/FACT/560100/0579,KR/BN/00579/000,limited pumps raghavendra,limited pumps raghavendra,3,936.1370152025103,PYACI8384H,PYACI8384H,1,917.2573170641534,29PYACI8384H7ZZ,,-1,1.0,"537 9, factory road, hosur road, bangalore, 560100","factory road, hosur road, bangalore, bangalore",0,0.19333948163414924,560100,560100,1,1.901026871008641,0
4.980177594729393,0.9692906116503894,BBMP/560100/0528,KR/BN/00528/000,garments karnataka limited,garments karnataka limited,3,936.1370152025103,XJBPO1708D,XJBPO1708D,1,917.2573170641534,,,-1,1.0,"426 5, service road, hosur road, bangalore, 560100","service road, hosur road, bangalore, bangalore",0,0.19333948163414924,560100,560100,1,1.901026871008641,0
4.980177594729393,0.9692906116503894,ESCOM/560058/000469,KR/BN/00469/000,ceramics company mahalaxmi,ceramics company mahalaxmi,3,936.1370152025103,NCCAU0032O,NCCAU0032O,1,917.2573170641534,29NCCAU0032O4ZQ,,-1,1.0,"cross road, peenya, bangalore, bangalore","646 1, cross road, peenya, bangalore, 560058",0,0.19333948163414924,560058,560058,1,1.901026871008641,0
4.980177594729393,0.9692906116503894,BBMP/560058/0415,KR/BN/00415/000,factory karnataka pharmaceuticals,factory karnataka pharmaceuticals,3,936.1370152025103,VHEPZ1097O,VHEPZ1097O,1,917.2573170641534,29VHEPZ1097O4ZG,,-1,1.0,"407 4, cross road, peenya 2nd stage, bangalore, 560058","cross road, peenya 2nd stage, bangalore, bangalore",0,0.19333948163414924,560058,560058,1,1.901026871008641,0
4.980177594729393,0.9692906116503894,ESCOM/560100/000412,KR/BN/00412/000,company furniture srinivasa,company furniture srinivasa,3,936.1370152025103,SGPFV2485D,SGPFV2485D,1,917.2573170641534,,,-1,1.0,"main road, hosur road, bangalore, bangalore","751 6, main road, hosur road, bangalore, 560100",0,0.19333948163414924,560100,560100,1,1.901026871008641,0
4.980177594729393,0.9692906116503894,ESCOM/560058/000662,KAR/FACT/560058/0662,infosys limited motors private,infosys limited motors private,3,936.1370152025103,KKDAC1488R,KKDAC1488R,1,917.2573170641534,,,-1,1.0,"315 1, main road, peenya 2nd stage, bangalore, 560058","main road, peenya 2nd stage, bangalore, bangalore",0,0.19333948163414924,560058,560058,1,1.901026871008641,0
4.980177594729393,0.9692906116503894,BBMP/560100/0323,KR/BN/00323/000,group motors southern,group motors southern,3,936.1370152025103,LPBCY5962G,LPBCY5962G,1,917.2573170641534,,,-1,1.0,"373 5, industrial road, hosur road, bangalore, bangalore","industrial road, hosur road, bangalore, 560100",0,0.19333948163414924,560100,560100,1,1.901026871008641,0
4.980177594729393,0.9692906116503894,ESCOM/560058/000297,KR/BN/00297/000,chemicals industries sri,chemicals industries sri,3,936.1370152025103,SGFPN0742C,SGFPN0742C,1,917.2573170641534,,,-1,1.0,"111 7, ring road, peenya 2nd stage, bangalore, bangalore","ring road, peenya 2nd stage, bangalore, 560058",0,0.19333948163414924,560058,560058,1,1.901026871008641,0
4.980177594729393,0.9692906116503894,ESCOM/560100/000305,KR/BN/00305/000,corporation karnataka paper,corporation karnataka paper,3,936.1370152025103,YWGFO5446V,YWGFO5446V,1,917.2573170641534,,,-1,1.0,"184 5, 1st cross, bommanahalli, bangalore, bangalore","1st cross, bommanahalli, bangalore, 560100",0,0.19333948163414924,560100,560100,1,1.901026871008641,0
4.980177594729393,0.9692906116503894,BBMP/560058/0272,KR/BN/00272/000,ceramics limited new private,ceramics limited new private,3,936.1370152025103,HPDFR9019L,HPDFR9019L,1,917.2573170641534,29HPDFR9019L2Z4,,-1,1.0,"853 8, service road, yeshwanthpur, bangalore, bangalore","service road, yeshwanthpur, bangalore, 560058",0,0.19333948163414924,560058,560058,1,1.901026871008641,0
4.980177594729393,0.9692906116503894,ESCOM/560058/000272,KR/BN/00272/000,ceramics limited new private,ceramics limited new private,3,936.1370152025103,HPDFR9019L,HPDFR9019L,1,917.2573170641534,29HPDFR9019L2Z4,,-1,1.0,"853 8, service road, yeshwanthpur, bangalore, bangalore","service road, yeshwanthpur, bangalore, 560058",0,0.19333948163414924,560058,560058,1,1.901026871008641,0
4.980177594729393,0.9692906116503894,ESCOM/560058/000270,KR/BN/00270/000,cables company sri,cables company sri,3,936.1370152025103,ZKFAB1535X,ZKFAB1535X,1,917.2573170641534,29ZKFAB1535X9Z9,,-1,1.0,"factory road, bel road, bangalore, bangalore","248 4, factory road, bel road, bangalore, 560058",0,0.19333948163414924,560058,560058,1,1.901026871008641,0
4.980177594729393,0.9692906116503894,ESCOM/560058/000253,KR/BN/00253/000,garments limited sri,garments limited sri,3,936.1370152025103,VTGPI2422G,VTGPI2422G,1,917.2573170641534,29VTGPI2422G1ZX,,-1,1.0,"ring road, peenya, bangalore, bangalore","422 4, ring road, peenya, bangalore, 560058",0,0.19333948163414924,560058,560058,1,1.901026871008641,0
4.980177594729393,0.9692906116503894,ESCOM/560100/000220,KR/BN/00220/000,manufacturers paper southern,manufacturers paper southern,3,936.1370152025103,KSYCN8737O,KSYCN8737O,1,917.2573170641534,29KSYCN8737O5ZX,,-1,1.0,"448 4, factory road, neeladri nagar, bangalore, 560100","factory road, neeladri nagar, bangalore, bangalore",0,0.19333948163414924,560100,560100,1,1.901026871008641,0
4.980177594729393,0.9692906116503894,BBMP/560100/0194,KR/BN/00194/000,electricals enterprises united,electricals enterprises united,3,936.1370152025103,LZJFS4433Z,LZJFS4433Z,1,917.2573170641534,,29LZJFS4433Z7ZY,-1,1.0,"531 7, 3rd main, neeladri nagar, bangalore, bangalore","3rd main, neeladri nagar, bangalore, 560100",0,0.19333948163414924,560100,560100,1,1.901026871008641,0
4.980177594729393,0.9692906116503894,KAR/FACT/560100/0015,KR/BN/00015/000,engineering group karnataka,engineering group karnataka,3,936.1370152025103,REXPV2527D,REXPV2527D,1,917.2573170641534,,,-1,1.0,"64 6, 3rd main, bommanahalli, bangalore, bangalore","3rd main, bommanahalli, bangalore, 560100",0,0.19333948163414924,560100,560100,1,1.901026871008641,0
4.980177594729393,0.9692906116503894,BBMP/560100/0745,ESCOM/560100/000745,garments limited mahalaxmi,garments limited mahalaxmi,3,936.1370152025103,BVUFG4834W,BVUFG4834W,1,917.2573170641534,,,-1,1.0,"761 2, factory road, bommanahalli, bangalore, bangalore","factory road, bommanahalli, bangalore, 560100",0,0.19333948163414924,560100,560100,1,1.901026871008641,0
4.980177594729393,0.9692906116503894,BBMP/560058/0654,ESCOM/560058/000654,bangalore company printing,bangalore company printing,3,936.1370152025103,ELHAF7193N,ELHAF7193N,1,917.2573170641534,,,-1,1.0,"96 1, 1st cross, peenya, bangalore, bangalore","1st cross, peenya, bangalore, 560058",0,0.19333948163414924,560058,560058,1,1.901026871008641,0
4.980177594729393,0.9692906116503894,BBMP/560058/0638,ESCOM/560058/000638,enterprises printing southern,enterprises printing southern,3,936.1370152025103,EATPI3145Y,EATPI3145Y,1,917.2573170641534,,,-1,1.0,"445 4, service road, peenya, bangalore, bangalore","service road, peenya, bangalore, 560058",0,0.19333948163414924,560058,560058,1,1.901026871008641,0
4.980177594729393,0.9692906116503894,BBMP/560100/0577,ESCOM/560100/000577,jsw limited printing,jsw limited printing,3,936.1370152025103,VZMPI6503Z,VZMPI6503Z,1,917.2573170641534,,29VZMPI6503Z7ZE,-1,1.0,"408 1, 2nd cross, kudlu gate, bangalore, 560100","2nd cross, kudlu gate, bangalore, bangalore",0,0.19333948163414924,560100,560100,1,1.901026871008641,0
4.980177594729393,0.9692906116503894,BBMP/560100/0556,ESCOM/560100/000556,industries rubber shree,industries rubber shree,3,936.1370152025103,EMLPD1356D,EMLPD1356D,1,917.2573170641534,,,-1,1.0,"636 3, 3rd main, kudlu gate, bangalore, 560100","3rd main, kudlu gate, bangalore, bangalore",0,0.19333948163414924,560100,560100,1,1.901026871008641,0
4.980177594729393,0.9692906116503894,BBMP/560058/0347,ESCOM/560058/000347,chemicals industries venkateshwara,chemicals industries venkateshwara,3,936.1370152025103,RIWFD8001J,RIWFD8001J,1,917.2573170641534,,29RIWFD8001J3ZG,-1,1.0,"3rd main, peenya 2nd stage, bangalore, bangalore","616 8, 3rd main, peenya 2nd stage, bangalore, 560058",0,0.19333948163414924,560058,560058,1,1.901026871008641,0
4.980177594729393,0.9692906116503894,BBMP/560058/0309,ESCOM/560058/000309,mahalaxmi steel works,mahalaxmi steel works,3,936.1370152025103,HJDAI7435V,HJDAI7435V,1,917.2573170641534,,29HJDAI7435V4ZA,-1,1.0,"ring road, peenya, bangalore, 560058","998 4, ring road, peenya, bangalore, bangalore",0,0.19333948163414924,560058,560058,1,1.901026871008641,0
4.980177594729393,0.9692906116503894,BBMP/560100/0303,ESCOM/560100/000303,industries national rubber,industries national rubber,3,936.1370152025103,ESNCV2791F,ESNCV2791F,1,917.2573170641534,,29ESNCV2791F6ZY,-1,1.0,"main road, kudlu gate, bangalore, 560100","800 9, main road, kudlu gate, bangalore, bangalore",0,0.19333948163414924,560100,560100,1,1.901026871008641,0
4.980177594729393,0.9692906116503894,BBMP/560058/0253,ESCOM/560058/000253,garments limited sri,garments limited sri,3,936.1370152025103,VTGPI2422G,VTGPI2422G,1,917.2573170641534,,29VTGPI2422G1ZX,-1,1.0,"422 4, ring road, peenya, bangalore, 560058","ring road, peenya, bangalore, bangalore",0,0.19333948163414924,560058,560058,1,1.901026871008641,0
4.980177594729393,0.9692906116503894,BBMP/560058/0439,KAR/FACT/560058/0439,bangalore factory steel,bangalore factory steel,3,936.1370152025103,GEGHV2759Y,GEGHV2759Y,1,917.2573170641534,,29GEGHV2759Y1ZV,-1,1.0,"main road, bel road, bangalore, bangalore","86 1, main road, bel road, bangalore, 560058",0,0.19333948163414924,560058,560058,1,1.901026871008641,0
4.980177594729393,0.9692906116503894,BBMP/560100/0595,KAR/FACT/560100/0595,garments limited private royal,garments limited private royal,3,936.1370152025103,SDPHR5356C,SDPHR5356C,1,917.2573170641534,,29SDPHR5356C1Z0,-1,1.0,"industrial road, bommanahalli, bangalore, 560100","775 4, industrial road, bommanahalli, bangalore, bangalore",0,0.19333948163414924,560100,560100,1,1.901026871008641,0
4.980177594729393,0.9692906116503894,BBMP/560100/0559,KAR/FACT/560100/0559,plastics shree traders,plastics shree traders,3,936.1370152025103,XWYFB7059H,XWYFB7059H,1,917.2573170641534,,,-1,1.0,"961 3, main road, kudlu gate, bangalore, 560100","main road, kudlu gate, bangalore, bangalore",0,0.19333948163414924,560100,560100,1,1.901026871008641,0
4.980177594729393,0.9692906116503894,ESCOM/560058/000495,KAR/FACT/560058/0495,company garments janatha,company garments janatha,3,936.1370152025103,DEVCQ5540P,DEVCQ5540P,1,917.2573170641534,,,-1,1.0,"126 6, cross road, peenya, bangalore, bangalore","cross road, peenya, bangalore, 560058",0,0.19333948163414924,560058,560058,1,1.901026871008641,0
4.980177594729393,0.9692906116503894,BBMP/560100/0412,KAR/FACT/560100/0412,company furniture srinivasa,company furniture srinivasa,3,936.1370152025103,SGPFV2485D,SGPFV2485D,1,917.2573170641534,,,-1,1.0,"751 6, main road, hosur road, bangalore, 560100","main road, hosur road, bangalore, bangalore",0,0.19333948163414924,560100,560100,1,1.901026871008641,0
4.980177594729393,0.9692906116503894,BBMP/560058/0522,ESCOM/560058/000522,group printing star,group printing star,3,936.1370152025103,OSAAV9642Y,OSAAV9642Y,1,917.2573170641534,,29OSAAV9642Y9ZQ,-1,1.0,"279 8, service road, peenya, bangalore, 560058","service road, peenya, bangalore, bangalore",0,0.19333948163414924,560058,560058,1,1.901026871008641,0
4.980177594729393,0.9692906116503894,BBMP/560100/0528,ESCOM/560100/000528,garments karnataka limited,garments karnataka limited,3,936.1370152025103,XJBPO1708D,XJBPO1708D,1,917.2573170641534,,,-1,1.0,"426 5, service road, hosur road, bangalore, 560100","service road, hosur road, bangalore, bangalore",0,0.19333948163414924,560100,560100,1,1.901026871008641,0
4.980177594729393,0.9692906116503894,KAR/FACT/560100/0172,KR/BN/00172/000,auto bangalore manufacturers parts,auto bangalore manufacturers parts,3,936.1370152025103,BHNHY1962K,BHNHY1962K,1,917.2573170641534,29BHNHY1962K4ZQ,,-1,1.0,"factory road, hosur road, bangalore, 560100","632 1, factory road, hosur road, bangalore, bangalore",0,0.19333948163414924,560100,560100,1,1.901026871008641,0
4.980177594729393,0.9692906116503894,BBMP/560100/0167,KR/BN/00167/000,limited new valves,limited new valves,3,936.1370152025103,YOFAT2323E,YOFAT2323E,1,917.2573170641534,,,-1,1.0,"main road, hosur road, bangalore, bangalore","28 5, main road, hosur road, bangalore, 560100",0,0.19333948163414924,560100,560100,1,1.901026871008641,0
4.980177594729393,0.9692906116503894,BBMP/560058/0396,KR/BN/00396/000,ks limited paper,ks limited paper,3,936.1370152025103,ZSSFB2864F,ZSSFB2864F,1,917.2573170641534,,,-1,1.0,"658 7, 3rd main, bel road, bangalore, 560058","3rd main, bel road, bangalore, bangalore",0,0.19333948163414924,560058,560058,1,1.901026871008641,0
4.980177594729393,0.9692906116503894,BBMP/560058/0104,KR/BN/00104/000,company garments venkateshwara,company garments venkateshwara,3,936.1370152025103,QZHCM8724I,QZHCM8724I,1,917.2573170641534,,,-1,1.0,"2nd cross, peenya, bangalore, bangalore","991 5, 2nd cross, peenya, bangalore, 560058",0,0.19333948163414924,560058,560058,1,1.901026871008641,0
4.980177594729393,0.9692906116503894,ESCOM/560058/000104,KR/BN/00104/000,company garments venkateshwara,company garments venkateshwara,3,936.1370152025103,QZHCM8724I,QZHCM8724I,1,917.2573170641534,,,-1,1.0,"2nd cross, peenya, bangalore, bangalore","991 5, 2nd cross, peenya, bangalore, 560058",0,0.19333948163414924,560058,560058,1,1.901026871008641,0
4.980177594729393,0.9692906116503894,ESCOM/560058/000396,KR/BN/00396/000,ks limited paper,ks limited paper,3,936.1370152025103,ZSSFB2864F,ZSSFB2864F,1,917.2573170641534,,,-1,1.0,"658 7, 3rd main, bel road, bangalore, 560058","3rd main, bel road, bangalore, bangalore",0,0.19333948163414924,560058,560058,1,1.901026871008641,0
4.980177594729393,0.9692906116503894,BBMP/560100/0474,ESCOM/560100/000474,beverages manufacturers srinivasa,beverages manufacturers srinivasa,3,936.1370152025103,MANPI8084T,MANPI8084T,1,917.2573170641534,,,-1,1.0,"main road, hosur road, bangalore, bangalore","373 8, main road, hosur road, bangalore, 560100",0,0.19333948163414924,560100,560100,1,1.901026871008641,0
